228,00:00:45.8,out,Controller 9: 62,1,62,B0 09 3E ,FALSE
229,00:00:45.9,out,Controller 41: 69,1,69,B0 29 45 ,FALSE
230,00:00:46.0,out,Controller 9: 62,1,62,B0 09 3E ,FALSE
231,00:00:46.1,out,Controller 41: 70,1,70,B0 29 46 ,FALSE
232,00:00:46.2,out,Controller 9: 62,1,62,B0 09 3E ,FALSE
233,00:00:46.3,out,Controller 41: 71,1,71,B0 29 47 ,FALSE
234,00:00:46.4,out,Controller 9: 62,1,62,B0 09 3E ,FALSE
235,00:00:46.5,out,Controller 41: 72,1,72,B0 29 48 ,FALSE
236,00:00:46.6,out,Controller 9: 62,1,62,B0 09 3E ,FALSE
237,00:00:46.7,out,Controller 41: 73,1,73,B0 29 49 ,FALSE
238,00:00:46.8,out,Controller 9: 62,1,62,B0 09 3E ,FALSE
239,00:00:46.9,out,Controller 41: 74,1,74,B0 29 4A ,FALSE
240,00:00:47.0,out,Controller 9: 63,1,63,B0 09 3F ,FALSE
241,00:00:47.1,out,Controller 41: 50,1,50,B0 29 32 ,FALSE
242,00:00:47.2,out,Controller 28: 1,2,1,B1 1C 01 ,FALSE
243,00:00:47.3,out,Controller 28: 2,2,2,B1 1C 02 ,FALSE
244,00:00:47.4,out,Controller 28: 3,2,3,B1 1C 03 ,FALSE
245,00:00:47.5,out,Controller 28: 4,2,4,B1 1C 04 ,FALSE
246,00:00:47.6,out,Controller 28: 5,2,5,B1 1C 05 ,FALSE
247,00:00:47.7,out,Controller 28: 6,2,6,B1 1C 06 ,FALSE
248,00:00:47.8,out,Controller 28: 7,2,7,B1 1C 07 ,FALSE
249,00:00:47.9,out,Controller 28: 8,2,8,B1 1C 08 ,FALSE
250,00:00:48.0,out,Controller 28: 10,2,10,B1 1C 0A ,FALSE
251,00:00:48.1,out,Controller 28: 11,2,11,B1 1C 0B ,FALSE
252,00:00:48.2,out,Controller 28: 13,2,13,B1 1C 0D ,FALSE
253,00:00:48.3,out,Controller 28: 14,2,14,B1 1C 0E ,FALSE
254,00:00:48.4,out,Controller 28: 16,2,16,B1 1C 10 ,FALSE
255,00:00:48.5,out,Controller 28: 17,2,17,B1 1C 11 ,FALSE
256,00:00:48.6,out,Controller 28: 19,2,19,B1 1C 13 ,FALSE
257,00:00:48.7,out,Controller 28: 20,2,20,B1 1C 14 ,FALSE
258,00:00:48.8,out,Controller 28: 22,2,22,B1 1C 16 ,FALSE
259,00:00:48.9,out,Controller 28: 23,2,23,B1 1C 17 ,FALSE
260,00:00:49.0,out,Controller 28: 25,2,25,B1 1C 19 ,FALSE
261,00:00:49.1,out,Controller 28: 27,2,27,B1 1C 1B ,FALSE
262,00:00:49.2,out,Controller 28: 28,2,28,B1 1C 1C ,FALSE
263,00:00:49.3,out,Controller 28: 30,2,30,B1 1C 1E ,FALSE
264,00:00:49.4,out,Controller 28: 32,2,32,B1 1C 20 ,FALSE
265,00:00:49.5,out,Controller 28: 33,2,33,B1 1C 21 ,FALSE
266,00:00:49.6,out,Controller 28: 34,2,34,B1 1C 22 ,FALSE
267,00:00:49.7,out,Controller 28: 36,2,36,B1 1C 24 ,FALSE
268,00:00:49.8,out,Controller 28: 37,2,37,B1 1C 25 ,FALSE
269,00:00:49.9,out,Controller 28: 39,2,39,B1 1C 27 ,FALSE
270,00:00:50.0,out,Controller 28: 40,2,40,B1 1C 28 ,FALSE
271,00:00:50.1,out,Controller 28: 42,2,42,B1 1C 2A ,FALSE
272,00:00:50.2,out,Controller 28: 43,2,43,B1 1C 2B ,FALSE
273,00:00:50.3,out,Controller 28: 44,2,44,B1 1C 2C ,FALSE
274,00:00:50.4,out,Controller 28: 46,2,46,B1 1C 2E ,FALSE
275,00:00:50.5,out,Controller 28: 47,2,47,B1 1C 2F ,FALSE
276,00:00:50.6,out,Controller 28: 48,2,48,B1 1C 30 ,FALSE
277,00:00:50.7,out,Controller 28: 50,2,50,B1 1C 32 ,FALSE
278,00:00:50.8,out,Controller 28: 51,2,51,B1 1C 33 ,FALSE
279,00:00:50.9,out,Controller 28: 52,2,52,B1 1C 34 ,FALSE
280,00:00:51.0,out,Controller 28: 53,2,53,B1 1C 35 ,FALSE
